x,y,label
0.062005279601744234,-0.06203079436359597,1
0.11487655972205021,-0.3872322875427832,1
0.4694518361169243,1.1462167446974154,0
0.6777139658695259,-0.7243613025558866,0
0.9593118290038043,0.4385728321200262,0
-0.10042697628242382,-1.1668469268741424,0
0.3384002152559066,0.6051826963153659,1
0.14562200205306391,-0.08262398216140202,1
1.0869899558607505,-0.3898480934890856,0
-0.1721466834967876,0.08701961444087626,1
0.23928238399761842,-0.2652392316963962,1
-0.01630320557333942,0.4078057401506629,1
-0.19521473837481024,1.043430356672585,0
-0.2238489079996363,-0.10416364258952573,1
-0.11355709197593859,0.3753626974591126,1
-0.9014071941421828,-0.4768496516160529,0
0.9838106309323627,-0.5077649198049292,0
0.5786085373607333,-0.8418977579946598,0
-0.549306523371526,-0.7892951744926957,0
0.28498918798483625,0.4764780194164763,1
0.5663854682118439,-0.8318437493717589,0
-0.9756090560289284,0.8912487385705433,0
0.0826672729074116,-0.274103544197036,1
1.1003893436494814,-0.07971220291400785,0
-0.1506679515412242,0.5172402533248622,1
-0.020651683673305873,-0.18059699143519053,1
-0.3252175123695611,-0.07348611508139723,1
-0.6402897348367099,0.9725914736807221,0
0.34337751293413,-0.41185856849157,1
1.2165767640152438,-0.3252584418637913,0
0.0072893691085190795,-0.20146668697962783,1
-0.3165194542972864,0.02376136631174884,1
0.16212539410395208,-1.010958626709799,0
0.4646073281334827,0.30579657390689613,1
0.02863238483389917,-0.3106941674958463,1
-1.0270626565186285,0.33691692041510085,0
-1.0112352497171142,-0.3807996470332677,0
0.08824561339726814,0.26516506676609713,1
-0.18297450337700055,-0.23719509250409934,1
0.2650547131427313,0.5422163667296767,1
-0.16199938684221363,-0.5095603501170978,1
0.361238708759933,-0.38364421765767637,1
1.2283987656287647,0.422141964297218,0
0.1302574216121848,0.2305126293681748,1
0.06929382560064049,0.35648598239246604,1
0.572445280946957,0.3070689744460076,1
0.8795524270124848,-0.9755929787854815,0
0.33179302953381773,-0.042526187944092575,1
-0.08502326714381517,0.8878682768214177,0
-0.8161954060406154,-0.9567361334574107,0
0.26690945296539337,1.0070443113742866,0
-0.724515060895579,0.7055495292560319,0
-0.9546365869095127,0.05519586021147892,0
-0.5475018703259567,1.1496819476362337,0
0.8384326649037522,-0.5234204685696356,0
0.6280937986652158,-0.7698955887834936,0
-0.9659755383410534,0.6205157389313847,0
-0.3474407877308964,-0.4751688962718267,1
-0.1578043745311209,-0.041081192113832134,1
0.6672691600736593,0.14189942361379865,1
-0.04696329331764118,-0.8068878625293908,0
-0.4495872854221716,0.7935292093991757,0
0.7880126914109928,0.6153372565057618,0
-0.03986796303157654,-0.17715208087725795,1
-0.7534084798833804,0.4137079105228304,0
0.30371595150637853,-0.05535882004859852,1
-0.20616752279499662,0.06296921394266608,1
-0.9281709984384043,-0.7905694115709896,0
-0.1688655516223319,-0.20652694223659623,1
-0.6261798900951566,-0.09630488909862134,0
-1.0563838844765387,-0.45191756524883286,0
0.2184890852112259,-0.32069829926181226,1
-0.24591473578222295,-0.01725546548225944,1
0.3954004644824179,-0.09574182102373421,1
1.0237846573013452,0.3658783950419848,0
-0.32093498103740953,0.2074554242823788,1
-0.29194611182312596,-0.8153764471601797,0
0.27207286322639057,-1.1415779027854656,0
-0.4638299053630094,0.47305745432980556,1
-1.0913125179107541,0.4620158346279678,0
-0.3300231618887254,-0.26251521210446777,1
0.7709492270533524,-0.4909531708422641,0
0.16797054828070968,0.020427853196542306,1
-0.03377374471986086,-0.32582256080734684,1
0.4423107291429384,-0.9727721180175766,0
0.1933375863244433,-0.10370149563884962,1
-0.7128061097102747,-0.7727388402672355,0
0.027714593250540542,-1.4004967080655533,0
0.5796032299597198,-0.24806242795782787,1
-0.11691981965902967,-0.6166084713435043,0
0.14083207878183254,-0.23164960738175341,1
0.009839233095358984,-0.28829477826301636,1
-0.12262760963709568,-0.26767852648828183,1
0.11376630534929061,-0.34078939409194337,1
-1.0757550891686138,-0.12154357620012438,0
-0.13170035358564908,-1.1812435123663527,0
-0.023180611945583587,0.5254131931352601,1
0.010461766868136498,1.0787959690835038,0
-0.48333407244735405,-0.44449419729480794,1
0.06823441681330533,0.3738690189679487,1
0.2962195855910825,-1.0917185131296832,0
-0.2925299279993635,1.0396002682682122,0
-0.7876881511375879,-0.7281818971917021,0
-0.8092449804771382,-0.33636986148121606,0
0.06934167942406072,0.13707055777360527,1
-1.0146089409212127,-1.1794025534314718,0
-0.21136245697518075,0.16827558053314445,1
0.26290110271109546,0.47734422099499124,1
0.4055686966668043,-0.9160164799009849,0
-0.3004056823044425,-0.9772600811979605,0
-0.44480031063054093,-0.9144584599605543,0
0.8491285840258442,-0.3737696560910086,0
-0.8501137801290718,-0.21013083322309903,0
-0.04184722976933919,-0.5073809279052666,1
0.19799922319536545,0.07083444246988718,1
0.7241159816610774,0.8111187136017857,0
-1.002783360287454,0.22061551671481164,0
0.05982427365820214,0.08431418724822595,1
0.16786893228999444,0.26194495109729876,1
0.13070868208501782,-0.09666875418626125,1
0.3902263403667699,-0.1729019520574302,1
0.43841809996686154,1.1707113926124486,0
-0.4482469899188307,-0.6780651703344349,0
-0.7060855224201636,-1.22201374851549,0
-0.16912528268555102,0.40013553779860345,1
-0.5281838074907399,0.8366577167633819,0
-0.10261313757687646,0.06662029850212965,1
0.04516477288972981,-0.3566231621173686,1
0.871388663915545,0.6151496820418791,0
